Record_ID,Date,Month,State,Region,River_Basin,Rainfall_mm,River_Level_m,Soil_Moisture,Upstream_Release_cumecs,Distance_to_River_km,Catchment_Slope_deg,Elevation_m,Drainage_Density_km_per_km2,Land_Use,Flood
R00705,2024-08-23,6,Himachal Pradesh,North,Ganga,315.0,8.65,0.9,3.5,3.94,5.4,994,1.17,Agriculture,1
R00706,2024-10-18,9,Uttar Pradesh,North,Ganga,146.1,4.96,0.546,23.2,11.11,6.28,654,1.38,Agriculture,1
R00707,2025-01-07,7,Madhya Pradesh,Central,Narmada,211.3,4.75,0.683,6.4,7.01,3.75,538,1.44,Forest,1
R00708,2024-09-08,10,Karnataka,South,Krishna,48.5,1.95,0.216,2.8,0.9,2.91,252,0.94,Urban,0
R00709,2025-01-19,3,Assam,North-East,Brahmaputra,16.8,1.77,0.117,1.8,2.48,9.06,626,2.03,Barren,0
R00710,2025-06-23,2,Himachal Pradesh,North,Ganga,23.0,1.97,0.131,12.7,2.28,4.27,975,1.65,Forest,0
R00711,2025-05-17,6,Tamil Nadu,South,Vaigai,122.4,3.58,0.41,6.0,1.92,3.25,201,1.36,Barren,1
R00712,2024-06-19,6,Odisha,East,Mahanadi,262.0,7.87,0.797,4.7,3.65,2.81,5,2.0,Forest,1
R00713,2024-09-28,12,Nagaland,North-East,Brahmaputra,30.0,2.51,0.23,0.7,2.45,8.19,536,2.11,Agriculture,1
R00714,2024-10-07,10,Odisha,East,Brahmani,170.5,4.48,0.606,2.6,1.49,3.23,5,1.6,Agriculture,1
R00715,2025-01-27,3,Sikkim,North-East,Teesta,0.0,1.58,0.199,12.8,2.11,7.69,755,2.09,Wetland,0
R00716,2025-02-25,9,Jammu & Kashmir,North,Indus,120.4,3.21,0.437,4.7,2.37,6.07,1052,1.39,Urban,0
R00717,2024-11-18,11,Madhya Pradesh,Central,Narmada,66.0,2.44,0.258,3.8,4.23,4.07,309,0.66,Forest,0
R00718,2024-12-02,9,Haryana,North,Ganga,59.2,3.16,0.34,41.8,4.07,5.83,1090,1.46,Wetland,0
R00719,2025-06-26,3,West Bengal,East,Ganga,14.7,1.68,0.134,3.8,1.86,3.75,112,2.16,Urban,0
R00720,2025-05-30,9,Himachal Pradesh,North,Indus,228.3,5.0,0.703,10.6,0.78,5.54,1143,1.55,Forest,1
R00721,2024-10-15,10,Odisha,East,Mahanadi,111.3,3.86,0.401,7.0,3.64,3.06,5,1.56,Barren,0
R00722,2025-01-06,2,Uttarakhand,North,Ganga,38.8,2.58,0.221,8.4,0.99,5.7,782,1.16,Barren,0
R00723,2024-12-01,11,Himachal Pradesh,North,Ganga,108.2,3.48,0.455,8.5,3.83,4.55,915,1.31,Agriculture,0
R00724,2025-01-10,6,Goa,West,Zuari,16.6,1.68,0.181,1.9,3.28,3.57,355,1.26,Forest,0
R00725,2025-01-19,5,Madhya Pradesh,Central,Tapi,38.5,2.11,0.206,7.4,4.62,3.76,282,1.37,Urban,0
R00726,2025-03-11,10,Rajasthan,West,Indus,78.7,2.7,0.375,7.9,9.65,2.78,5,1.02,Agriculture,0
R00727,2024-12-05,8,Haryana,North,Ganga,132.9,4.88,0.455,18.3,4.65,8.28,968,1.56,Forest,1
R00728,2024-08-05,9,Jharkhand,East,Ganga,211.2,5.88,0.731,54.5,1.68,3.39,216,1.37,Agriculture,1
R00729,2025-04-05,8,Odisha,East,Brahmani,139.1,4.49,0.506,1.8,2.1,1.82,104,1.46,Urban,1
R00730,2025-04-12,11,Punjab,North,Indus,101.5,2.98,0.347,7.3,3.55,6.14,805,1.53,Barren,0
R00731,2025-07-13,6,Himachal Pradesh,North,Indus,147.5,4.02,0.524,0.9,3.45,7.05,793,0.82,Urban,1
R00732,2024-12-20,6,Arunachal Pradesh,North-East,Brahmaputra,287.7,9.64,0.851,8.6,0.78,7.42,636,1.87,Barren,1
R00733,2025-07-07,5,Himachal Pradesh,North,Ganga,13.2,1.75,0.075,2.1,2.43,4.78,958,1.78,Urban,0
R00734,2024-11-16,9,Bihar,East,Kosi,391.3,11.69,0.9,7.1,1.3,5.24,23,1.77,Agriculture,1
R00735,2024-12-24,2,Haryana,North,Indus,25.7,2.22,0.168,6.5,0.97,4.17,724,1.2,Urban,0
R00736,2024-06-01,4,Jammu & Kashmir,North,Indus,18.2,1.75,0.168,2.3,1.99,3.95,783,1.38,Agriculture,0
R00737,2025-06-05,6,Karnataka,South,Cauvery,179.4,4.19,0.586,7.0,8.24,2.14,172,1.67,Barren,1
R00738,2025-01-18,2,Nagaland,North-East,Brahmaputra,13.5,2.01,0.135,14.6,1.01,9.89,655,2.36,Urban,0
R00739,2024-12-14,3,Rajasthan,West,Luni,30.0,1.62,0.231,13.6,1.54,1.91,189,1.39,Forest,0
R00740,2025-06-29,8,Haryana,North,Ganga,327.0,8.19,0.9,58.5,3.3,4.28,714,1.77,Agriculture,1
R00741,2025-06-15,12,Nagaland,North-East,Brahmaputra,18.5,2.34,0.172,16.3,2.97,8.38,846,2.0,Wetland,0
R00742,2025-06-01,11,Jammu & Kashmir,North,Indus,53.5,2.49,0.304,13.3,1.63,7.93,830,1.77,Agriculture,0
R00743,2024-10-16,3,Chhattisgarh,Central,Mahanadi,36.4,1.96,0.196,4.6,0.87,2.08,118,1.47,Forest,0
R00744,2025-02-01,1,Odisha,East,Mahanadi,4.2,1.35,0.118,2.9,3.0,3.5,8,1.66,Barren,0
R00745,2024-07-18,11,Manipur,North-East,Barak,54.9,2.53,0.313,14.3,1.57,8.91,813,2.42,Wetland,0
R00746,2024-09-21,1,Jharkhand,East,Subarnarekha,15.3,1.75,0.13,3.9,8.36,1.16,135,1.37,Forest,0
R00747,2025-02-24,7,Bihar,East,Ganga,216.6,6.6,0.661,60.2,3.11,2.82,192,1.39,Barren,1
R00748,2025-04-09,9,Gujarat,West,Tapi,139.5,3.76,0.542,0.8,3.82,1.44,339,1.36,Wetland,1
R00749,2025-05-05,8,Kerala,South,Pamba,271.2,6.14,0.883,7.5,10.1,1.67,46,1.07,Wetland,1
R00750,2025-07-14,7,Chhattisgarh,Central,Godavari,147.4,4.92,0.549,17.9,1.68,6.18,416,1.17,Agriculture,1
R00751,2025-05-05,10,Jammu & Kashmir,North,Indus,114.4,3.11,0.409,9.2,1.78,5.49,852,1.18,Urban,0
R00752,2024-11-27,1,Telangana,South,Krishna,21.6,2.03,0.143,1.7,4.78,2.41,219,1.17,Barren,0
R00753,2025-06-05,3,Chhattisgarh,Central,Mahanadi,25.9,2.24,0.171,8.1,2.69,5.22,413,0.94,Agriculture,0
R00754,2024-08-21,5,Tripura,North-East,Gumti,21.7,1.96,0.168,7.6,2.8,7.88,671,2.28,Urban,0
R00755,2025-07-06,10,Tamil Nadu,South,Cauvery,138.6,3.66,0.438,4.3,4.52,2.98,5,1.8,Forest,1
R00756,2024-08-07,3,Karnataka,South,Krishna,20.0,1.71,0.137,2.5,7.15,3.1,251,1.1,Barren,0
R00757,2025-06-12,12,Madhya Pradesh,Central,Ganga,7.1,1.58,0.165,8.3,4.53,2.3,319,1.32,Barren,0
R00758,2025-06-05,10,Jammu & Kashmir,North,Indus,92.3,3.02,0.423,9.0,12.38,7.34,761,1.75,Agriculture,0
R00759,2024-06-08,8,Nagaland,North-East,Brahmaputra,218.9,9.11,0.673,39.8,0.74,8.17,711,1.99,Forest,1
R00760,2024-07-21,1,Uttar Pradesh,North,Ganga,23.9,2.3,0.138,7.1,6.01,6.55,960,1.76,Urban,0
R00761,2025-03-12,4,Gujarat,West,Tapi,56.8,2.26,0.232,6.9,2.7,3.25,273,0.81,Barren,0
R00762,2025-04-08,6,West Bengal,East,Ganga,259.9,6.96,0.842,11.0,1.11,2.75,229,1.65,Agriculture,1
R00763,2025-06-05,6,Kerala,South,Periyar,231.6,5.38,0.679,3.6,2.28,2.8,130,1.61,Forest,1
R00764,2025-02-01,3,Himachal Pradesh,North,Indus,45.3,2.06,0.233,11.8,2.85,5.18,802,1.47,Agriculture,0
R00765,2024-09-07,9,Tamil Nadu,South,Cauvery,201.9,4.25,0.634,27.1,7.22,5.59,118,0.92,Urban,1
R00766,2024-11-09,10,Chhattisgarh,Central,Godavari,55.0,2.31,0.236,20.1,10.05,3.57,574,1.79,Forest,0
R00767,2025-05-18,3,Goa,West,Zuari,2.7,1.23,0.13,8.5,10.13,0.93,454,1.42,Wetland,0
R00768,2025-06-27,11,Kerala,South,Pamba,111.7,3.22,0.431,5.1,1.46,4.41,63,1.52,Agriculture,0
R00769,2024-07-29,4,Arunachal Pradesh,North-East,Brahmaputra,24.9,2.09,0.234,9.0,5.86,10.01,876,2.05,Agriculture,0
R00770,2024-06-25,12,Bihar,East,Kosi,35.1,2.57,0.224,8.5,0.68,2.92,69,1.44,Agriculture,0
R00771,2024-08-30,12,Uttar Pradesh,North,Ganga,31.5,2.2,0.211,0.9,8.13,6.01,702,1.11,Wetland,0
R00772,2024-11-08,3,Andhra Pradesh,South,Godavari,10.4,1.63,0.123,4.3,4.03,2.45,63,0.83,Forest,0
R00773,2024-12-29,11,Kerala,South,Periyar,43.6,2.14,0.192,8.7,3.27,2.95,135,1.3,Urban,1
R00774,2025-03-02,6,West Bengal,East,Ganga,282.3,7.52,0.9,7.5,2.11,3.12,110,1.72,Agriculture,1
R00775,2024-07-04,3,Chhattisgarh,Central,Godavari,24.3,1.78,0.217,0.4,11.06,3.45,169,1.2,Forest,0
R00776,2024-09-28,5,Odisha,East,Mahanadi,7.8,1.46,0.15,13.8,7.32,3.05,105,1.34,Agriculture,0
R00777,2025-05-06,6,Arunachal Pradesh,North-East,Brahmaputra,548.7,17.51,0.9,7.6,1.15,7.81,661,2.07,Urban,1
R00778,2024-12-28,1,Sikkim,North-East,Teesta,27.0,2.27,0.253,5.9,4.39,8.61,415,2.08,Wetland,0
R00779,2024-06-18,3,Sikkim,North-East,Teesta,0.0,1.3,0.114,10.0,5.96,6.7,624,2.19,Wetland,0
R00780,2024-08-15,6,Telangana,South,Krishna,299.3,6.62,0.9,6.5,4.26,3.47,146,1.17,Wetland,1
R00781,2025-01-10,10,Haryana,North,Indus,96.6,2.82,0.343,4.1,3.94,6.86,865,1.62,Agriculture,0
R00782,2024-10-21,1,Odisha,East,Mahanadi,24.4,1.53,0.163,15.1,1.41,2.66,235,1.54,Urban,0
R00783,2025-05-11,2,Madhya Pradesh,Central,Tapi,19.4,1.64,0.172,12.4,6.99,3.29,325,1.36,Forest,0
R00784,2025-01-02,3,Uttar Pradesh,North,Ganga,16.6,2.01,0.129,9.2,3.87,4.67,856,1.13,Barren,0
R00785,2025-05-02,6,Telangana,South,Godavari,173.1,5.04,0.57,3.9,1.38,2.59,36,1.56,Barren,1
R00786,2025-01-01,12,Telangana,South,Krishna,29.1,2.45,0.268,2.1,7.89,2.32,100,1.06,Wetland,0
R00787,2024-06-24,10,Mizoram,North-East,Barak,61.6,2.51,0.29,4.5,2.24,7.13,781,2.14,Agriculture,0
R00788,2024-10-05,6,Himachal Pradesh,North,Indus,228.6,4.95,0.779,6.3,2.63,6.17,1072,1.42,Agriculture,1
R00789,2024-06-02,11,Jharkhand,East,Subarnarekha,60.8,2.19,0.218,1.4,5.46,4.36,114,1.46,Forest,0
R00790,2024-09-03,1,Gujarat,West,Sabarmati,27.6,1.35,0.211,4.9,1.49,3.19,195,1.26,Barren,0
R00791,2025-06-14,3,Meghalaya,North-East,Brahmaputra,40.3,2.21,0.169,2.2,2.09,8.15,717,2.09,Forest,0
R00792,2024-10-25,2,Jammu & Kashmir,North,Indus,34.2,2.12,0.177,18.8,3.67,4.74,1014,1.71,Barren,0
R00793,2025-05-25,2,West Bengal,East,Ganga,58.9,2.56,0.335,8.0,4.7,4.1,5,1.63,Agriculture,0
R00794,2024-08-27,2,Uttar Pradesh,North,Ganga,21.7,1.98,0.213,3.8,5.56,6.29,708,1.25,Urban,0
R00795,2025-01-06,8,Goa,West,Zuari,119.2,2.73,0.448,16.6,5.37,3.4,147,1.35,Forest,0
R00796,2024-11-26,3,Punjab,North,Indus,6.6,1.26,0.227,15.6,2.44,5.87,923,1.87,Wetland,0
R00797,2024-07-13,8,Chhattisgarh,Central,Mahanadi,282.5,8.01,0.85,70.0,7.96,1.66,470,0.82,Forest,1
R00798,2025-04-26,5,Odisha,East,Brahmani,37.7,2.3,0.178,6.4,0.69,1.68,5,1.6,Forest,0
R00799,2024-07-14,3,Nagaland,North-East,Brahmaputra,23.0,2.39,0.124,2.5,0.62,7.11,856,2.36,Urban,0
R00800,2024-07-31,9,Tripura,North-East,Gumti,292.6,6.13,0.873,8.2,3.07,7.74,1004,2.55,Barren,1
R00801,2025-07-13,1,Gujarat,West,Tapi,36.8,1.83,0.155,2.9,3.56,2.87,399,0.37,Barren,0
R00802,2025-02-15,10,Jharkhand,East,Subarnarekha,130.3,3.2,0.469,6.1,9.81,1.97,77,1.83,Wetland,0
R00803,2025-05-27,7,Goa,West,Mandovi,112.7,2.88,0.376,11.7,2.59,2.72,424,0.96,Barren,1
R00804,2024-07-12,2,Nagaland,North-East,Brahmaputra,20.0,1.85,0.185,9.1,0.28,6.19,775,1.99,Agriculture,0
R00805,2025-04-17,4,Uttar Pradesh,North,Ganga,6.1,1.62,0.108,13.5,1.06,4.28,627,1.21,Urban,0
R00806,2025-01-30,11,Jharkhand,East,Ganga,198.6,5.13,0.674,8.0,2.87,0.82,5,2.04,Agriculture,1
R00807,2025-01-08,10,Karnataka,South,Krishna,165.6,4.02,0.489,7.5,7.34,2.4,380,1.58,Forest,0
R00808,2024-09-11,2,Sikkim,North-East,Teesta,19.5,1.9,0.162,2.9,1.1,6.39,487,1.71,Barren,0
R00809,2025-04-25,5,Bihar,East,Kosi,15.2,1.94,0.261,12.5,1.39,2.22,5,1.62,Wetland,0
R00810,2025-02-14,12,Andhra Pradesh,South,Godavari,5.3,1.84,0.14,13.0,9.98,0.78,254,1.13,Barren,0
R00811,2024-08-28,2,Assam,North-East,Brahmaputra,28.2,2.36,0.198,15.7,3.12,8.26,702,2.85,Agriculture,0
R00812,2025-01-05,2,Uttarakhand,North,Ganga,2.8,1.52,0.09,13.5,4.21,6.24,795,1.71,Urban,0
R00813,2024-09-29,9,Kerala,South,Pamba,205.9,5.2,0.754,4.8,2.02,3.59,238,0.98,Wetland,1
R00814,2024-09-13,11,Maharashtra,West,Krishna,113.2,3.28,0.389,6.9,2.46,2.98,258,1.31,Barren,0
R00815,2025-07-12,1,Manipur,North-East,Barak,14.3,1.72,0.072,12.6,2.76,6.75,430,2.34,Forest,0
R00816,2024-09-06,10,Bihar,East,Ganga,161.1,4.72,0.632,5.4,3.93,3.33,166,1.57,Wetland,1
R00817,2024-07-31,6,Himachal Pradesh,North,Ganga,164.8,5.53,0.627,1.5,2.61,5.41,770,1.36,Urban,1
R00818,2024-12-05,5,Sikkim,North-East,Teesta,55.5,2.75,0.248,12.9,1.87,7.92,685,2.52,Urban,0
R00819,2024-12-14,5,Madhya Pradesh,Central,Tapi,27.6,1.73,0.186,2.1,4.32,2.59,423,1.61,Wetland,0
R00820,2024-10-23,4,Andhra Pradesh,South,Godavari,2.9,1.43,0.12,4.0,1.69,2.73,213,1.18,Forest,0
R00821,2025-02-05,6,Sikkim,North-East,Teesta,391.1,11.66,0.9,8.6,2.45,6.39,652,1.87,Wetland,1
R00822,2025-05-23,4,Manipur,North-East,Barak,18.1,2.1,0.173,7.7,2.6,7.77,697,2.29,Agriculture,0
R00823,2024-11-05,12,Karnataka,South,Cauvery,18.1,2.14,0.14,15.4,3.83,2.51,156,1.06,Barren,1
R00824,2024-12-21,1,Andhra Pradesh,South,Krishna,30.2,2.26,0.228,6.7,2.96,2.99,333,1.86,Agriculture,0
R00825,2025-04-23,12,Punjab,North,Indus,0.0,1.83,0.145,18.8,12.43,5.49,714,1.53,Wetland,0
R00826,2024-12-08,3,Uttarakhand,North,Ganga,0.0,1.59,0.1,5.5,1.75,6.4,792,1.37,Agriculture,0
R00827,2025-01-04,4,Karnataka,South,Krishna,24.6,1.88,0.244,5.3,1.39,5.1,111,1.4,Wetland,0
R00828,2025-04-04,12,Himachal Pradesh,North,Ganga,14.3,1.85,0.129,3.6,5.42,5.47,825,1.88,Forest,0
R00829,2025-06-19,9,Chhattisgarh,Central,Godavari,308.3,7.52,0.9,80.0,1.18,3.69,335,1.76,Urban,1
R00830,2024-07-15,4,Tripura,North-East,Gumti,11.2,1.76,0.177,15.3,6.17,4.11,752,2.26,Wetland,0
R00831,2025-04-22,3,Manipur,North-East,Barak,21.0,2.22,0.134,7.6,2.44,8.17,930,2.53,Barren,0
R00832,2025-06-24,6,Meghalaya,North-East,Brahmaputra,244.6,9.5,0.771,6.7,1.4,8.39,580,1.7,Forest,1
R00833,2024-07-18,5,Sikkim,North-East,Teesta,48.6,2.87,0.255,34.6,3.85,8.7,667,1.99,Wetland,0
R00834,2025-07-08,10,Himachal Pradesh,North,Indus,69.0,2.58,0.367,17.6,4.49,7.34,1030,1.31,Agriculture,0
R00835,2025-06-13,11,Mizoram,North-East,Barak,70.8,2.9,0.323,6.5,1.95,6.37,665,2.04,Forest,0
R00836,2024-07-13,9,Mizoram,North-East,Barak,179.9,5.95,0.56,6.9,2.11,8.4,712,2.35,Urban,1
R00837,2025-01-26,11,West Bengal,East,Ganga,113.4,3.95,0.385,4.8,1.95,3.17,5,1.75,Barren,0
R00838,2025-01-13,4,Kerala,South,Periyar,28.1,2.08,0.198,16.2,3.9,3.35,5,1.56,Barren,0
R00839,2024-09-28,12,Kerala,South,Pamba,14.7,1.99,0.192,8.9,7.99,3.72,5,0.9,Wetland,0
R00840,2024-08-22,6,Telangana,South,Krishna,278.5,6.62,0.857,24.8,9.21,2.46,96,1.72,Forest,1
R00841,2024-08-24,5,Rajasthan,West,Luni,29.5,1.55,0.217,2.2,5.37,4.05,407,1.42,Barren,0
R00842,2025-01-13,1,Bihar,East,Ganga,36.6,2.0,0.171,2.7,2.99,4.18,291,1.74,Forest,0
R00843,2025-02-01,5,Meghalaya,North-East,Brahmaputra,12.1,1.75,0.103,7.5,3.64,6.96,631,1.99,Wetland,0
R00844,2024-09-25,5,Punjab,North,Indus,30.5,1.85,0.247,0.7,0.53,7.28,831,1.07,Forest,0
R00845,2025-05-21,12,Maharashtra,West,Tapi,9.5,1.52,0.168,18.3,4.82,2.78,286,1.03,Agriculture,0
R00846,2024-06-27,1,Uttarakhand,North,Ganga,27.7,2.05,0.248,4.0,6.25,5.03,842,1.57,Wetland,0
R00847,2024-12-30,11,Tripura,North-East,Gumti,95.9,3.13,0.295,8.4,2.74,8.19,792,2.1,Urban,0
R00848,2025-04-23,5,Mizoram,North-East,Barak,0.0,1.21,0.129,7.3,3.8,7.46,741,2.12,Wetland,0
R00849,2025-03-20,12,Bihar,East,Kosi,17.2,1.71,0.116,6.5,2.45,3.05,55,1.99,Barren,0
R00850,2024-07-26,6,Arunachal Pradesh,North-East,Brahmaputra,276.3,8.96,0.871,8.1,2.04,6.59,447,1.72,Barren,1
R00851,2024-12-23,11,Mizoram,North-East,Barak,76.3,3.05,0.33,10.1,1.86,8.46,492,1.68,Barren,0
R00852,2025-05-05,11,Goa,West,Mandovi,80.2,2.14,0.333,2.2,2.54,3.96,370,1.34,Agriculture,0
R00853,2025-06-27,8,Goa,West,Mandovi,148.8,3.19,0.517,7.9,1.89,3.09,239,0.82,Forest,0
R00854,2025-03-06,11,Sikkim,North-East,Teesta,90.2,3.48,0.296,3.8,1.76,8.16,482,1.35,Urban,0
R00855,2025-01-05,4,Gujarat,West,Narmada,0.0,1.45,0.14,5.0,2.81,2.97,334,0.96,Wetland,0
R00856,2025-06-25,6,Kerala,South,Pamba,337.7,7.32,0.9,4.1,2.23,3.94,262,0.96,Barren,1
R00857,2025-06-26,2,Goa,West,Zuari,48.9,2.15,0.234,4.7,3.95,3.18,398,1.02,Urban,0
R00858,2025-06-19,8,Andhra Pradesh,South,Godavari,172.4,4.87,0.589,44.2,4.86,2.77,160,1.26,Barren,0
R00859,2025-02-02,9,Haryana,North,Indus,264.9,5.49,0.835,16.0,1.61,5.58,701,1.66,Wetland,1
R00860,2024-10-14,3,Himachal Pradesh,North,Indus,15.4,1.62,0.182,6.7,1.31,6.26,585,2.04,Forest,0
R00861,2025-07-12,3,Jharkhand,East,Subarnarekha,3.6,1.82,0.171,7.5,5.62,1.74,5,1.78,Agriculture,0
R00862,2025-06-08,8,Tamil Nadu,South,Cauvery,21.9,2.8,0.219,64.2,1.06,2.68,445,1.24,Agriculture,0
R00863,2024-07-15,1,Madhya Pradesh,Central,Ganga,31.0,2.36,0.174,6.7,4.2,5.44,445,0.66,Wetland,1
R00864,2025-03-30,3,Maharashtra,West,Godavari,38.4,2.52,0.327,5.8,2.76,2.37,459,0.52,Agriculture,0
R00865,2024-11-14,3,West Bengal,East,Ganga,17.5,2.01,0.175,4.2,6.7,2.93,122,0.99,Wetland,0
R00866,2025-01-13,7,Mizoram,North-East,Barak,479.3,11.66,0.9,6.4,3.37,7.69,635,2.18,Wetland,1
R00867,2024-12-07,1,Bihar,East,Ganga,31.0,2.32,0.182,5.0,0.68,3.55,42,1.27,Agriculture,0
R00868,2024-10-23,1,Sikkim,North-East,Teesta,12.6,1.9,0.129,5.6,2.26,7.26,734,1.58,Barren,0
R00869,2024-11-28,11,Rajasthan,West,Indus,72.8,2.4,0.295,13.3,3.7,2.68,476,0.98,Agriculture,0
R00870,2025-02-15,6,Gujarat,West,Tapi,214.7,4.52,0.729,16.2,4.67,3.63,317,0.83,Agriculture,1
R00871,2025-07-25,9,Haryana,North,Indus,204.7,4.28,0.695,3.8,3.01,5.22,783,1.48,Forest,1
R00872,2024-07-07,1,Uttar Pradesh,North,Ganga,0.2,1.32,0.081,0.7,1.61,7.41,785,1.54,Forest,0
R00873,2024-12-20,7,Odisha,East,Brahmani,277.5,6.49,0.9,6.8,1.02,2.66,256,1.65,Forest,1
R00874,2024-09-21,6,Telangana,South,Krishna,266.9,6.56,0.892,4.3,2.02,2.1,299,1.02,Agriculture,1
R00875,2025-04-23,1,Kerala,South,Pamba,3.1,1.88,0.166,0.6,1.41,5.42,89,0.92,Agriculture,0
R00876,2024-08-28,4,Sikkim,North-East,Teesta,39.9,2.55,0.172,7.6,1.64,7.27,825,2.43,Barren,0
R00877,2025-03-02,2,Assam,North-East,Brahmaputra,9.6,1.74,0.194,5.0,2.89,8.89,890,2.6,Urban,0
R00878,2024-12-23,9,Bihar,East,Kosi,336.4,10.32,0.9,4.7,0.41,3.21,68,2.19,Urban,1
R00879,2024-12-22,11,Manipur,North-East,Barak,120.2,3.79,0.418,7.4,0.25,7.93,841,2.39,Urban,1
R00880,2024-11-18,7,Himachal Pradesh,North,Indus,253.5,5.31,0.845,19.8,2.36,6.65,833,1.8,Wetland,1
R00881,2024-07-09,8,Haryana,North,Indus,327.8,6.95,0.9,2.9,0.67,5.13,798,1.7,Agriculture,1
R00882,2024-12-03,5,Arunachal Pradesh,North-East,Brahmaputra,15.1,1.97,0.178,9.7,0.59,8.6,647,1.76,Urban,0
R00883,2024-12-04,10,Tripura,North-East,Gumti,54.0,2.51,0.302,7.7,0.55,8.47,740,2.33,Agriculture,1
R00884,2025-02-10,9,Jharkhand,East,Ganga,180.1,5.9,0.576,35.8,1.3,3.76,79,1.75,Urban,1
R00885,2025-07-09,2,Goa,West,Mandovi,23.2,2.1,0.213,10.8,11.26,0.76,339,1.36,Agriculture,0
R00886,2025-06-11,5,Manipur,North-East,Barak,11.2,2.03,0.185,1.5,1.07,9.09,729,2.34,Agriculture,0
R00887,2024-09-18,5,Chhattisgarh,Central,Godavari,42.5,2.55,0.168,3.9,1.0,3.56,475,1.44,Urban,0
R00888,2025-03-04,4,Meghalaya,North-East,Brahmaputra,24.7,2.14,0.162,13.9,3.0,8.0,490,2.6,Forest,0
R00889,2025-01-16,1,Gujarat,West,Sabarmati,33.4,1.88,0.195,12.7,2.73,2.4,477,1.11,Urban,0
R00890,2025-01-16,3,Karnataka,South,Cauvery,50.2,2.04,0.294,13.1,1.25,1.84,415,1.47,Barren,0
R00891,2025-06-18,5,Punjab,North,Indus,28.1,1.77,0.207,7.4,3.64,6.3,939,1.06,Wetland,0
R00892,2025-07-21,8,Goa,West,Zuari,232.9,3.9,0.714,8.6,1.45,2.74,415,1.15,Urban,0
R00893,2024-11-14,1,Karnataka,South,Krishna,13.8,1.92,0.116,14.7,2.77,4.24,192,1.26,Forest,0
R00894,2025-07-09,7,Kerala,South,Pamba,140.0,3.99,0.454,10.0,3.4,3.26,260,1.11,Urban,1
R00895,2025-03-08,1,Andhra Pradesh,South,Godavari,31.1,2.31,0.228,7.3,8.71,2.4,125,1.14,Agriculture,0
R00896,2025-04-29,8,Madhya Pradesh,Central,Tapi,411.7,6.7,0.9,7.2,3.33,1.9,625,1.12,Forest,1
R00897,2024-10-03,6,Telangana,South,Godavari,239.7,6.47,0.798,7.8,4.24,2.81,186,1.31,Agriculture,1
R00898,2025-04-21,7,Haryana,North,Indus,342.3,6.61,0.9,15.1,1.97,5.52,887,1.22,Forest,1
R00899,2025-05-31,12,Karnataka,South,Cauvery,37.3,2.19,0.199,12.3,4.39,3.13,144,1.23,Wetland,0
R00900,2024-09-10,2,Mizoram,North-East,Barak,9.3,1.48,0.152,9.5,0.7,9.75,533,1.98,Urban,0
R00901,2024-10-26,2,Andhra Pradesh,South,Godavari,40.2,2.29,0.247,7.8,9.93,3.36,342,1.89,Barren,0
R00902,2024-08-29,3,West Bengal,East,Hooghly,32.5,1.99,0.183,17.1,2.28,3.95,5,0.81,Wetland,0
R00903,2024-12-14,10,Tamil Nadu,South,Vaigai,70.9,2.11,0.359,3.5,1.38,2.45,297,1.25,Agriculture,0
R00904,2025-04-05,2,West Bengal,East,Hooghly,16.4,1.55,0.206,17.6,1.84,2.77,5,1.41,Wetland,0
R00905,2024-06-22,5,Himachal Pradesh,North,Indus,13.3,1.75,0.13,12.0,1.53,7.37,1020,1.29,Urban,0
R00906,2024-08-07,11,Arunachal Pradesh,North-East,Brahmaputra,117.3,4.67,0.402,9.7,5.08,8.75,752,2.32,Barren,0
R00907,2025-03-03,7,Assam,North-East,Brahmaputra,185.9,8.09,0.663,99.0,0.73,8.52,674,2.4,Wetland,1
R00908,2024-07-15,3,Chhattisgarh,Central,Godavari,19.1,1.89,0.174,4.9,1.11,6.35,524,1.24,Barren,0
R00909,2024-07-23,11,Himachal Pradesh,North,Indus,123.8,3.12,0.43,8.3,4.11,5.56,879,1.81,Barren,0
R00910,2024-06-05,8,Andhra Pradesh,South,Krishna,235.4,5.69,0.738,116.1,0.55,3.14,380,1.37,Urban,1
R00911,2025-03-18,6,Tamil Nadu,South,Vaigai,43.3,2.43,0.264,10.5,3.57,2.95,115,0.94,Forest,0
R00912,2025-04-23,9,Maharashtra,West,Godavari,155.4,4.91,0.492,46.9,5.49,0.1,450,1.1,Barren,0
R00913,2025-06-06,7,Mizoram,North-East,Barak,376.2,9.2,0.9,14.8,0.74,8.41,646,2.4,Urban,1
R00914,2024-11-21,10,Odisha,East,Brahmani,191.4,5.26,0.559,5.8,2.9,2.51,45,1.57,Urban,1
R00915,2024-10-27,8,Andhra Pradesh,South,Krishna,298.1,6.66,0.843,77.9,4.83,2.49,135,1.0,Urban,1
R00916,2024-12-31,2,West Bengal,East,Ganga,0.7,1.32,0.194,7.3,2.23,1.86,163,1.96,Wetland,0
R00917,2024-12-03,2,Himachal Pradesh,North,Indus,44.9,2.45,0.231,6.3,9.23,6.02,808,1.62,Barren,0
R00918,2025-06-21,9,Mizoram,North-East,Barak,149.8,4.94,0.647,17.4,2.81,7.38,695,2.03,Agriculture,1
R00919,2025-04-27,6,Mizoram,North-East,Barak,156.1,5.15,0.53,5.1,4.84,6.55,598,2.11,Urban,1
